[10/8/25 11:32PM] UPGRADED : Instance Tokens, id: 4278, amount: 1 --into-- Instance token (u), id: 23264, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/8/25 11:35PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/12/25 01:22AM] UPGRADED : Inferno Wings, id: 12634, amount: 1 --into-- Avalon wings, id: 8810, amount: 1	
[10/12/25 05:52AM] UPGRADED : Elite Casket, id: 15002, amount: 2 --into-- Exclusive Casket, id: 15004, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
[10/13/25 07:19PM] UPGRADED : Antique lamp, id: 11137, amount: 1 --into-- Invention xp lamp, id: 21218, amount: 1	
